tileset,local_id,category,mc_block,Y-rule,pz_name,tsx_tile_id
location_shop_generic_01,4,ground,block.minecraft.sandstone,ground,location_shop_generic_01_4,8861
location_shop_generic_01,8,ignore,,,location_shop_generic_01_8,8901
location_shop_generic_01,9,ignore,,,location_shop_generic_01_9,8912
location_shop_generic_01,10,ignore,,,location_shop_generic_01_10,8813
location_shop_generic_01,11,ignore,,,location_shop_generic_01_11,8824
location_shop_generic_01,12,ignore,,,location_shop_generic_01_12,8827
location_shop_generic_01,13,ignore,,,location_shop_generic_01_13,8832
location_shop_generic_01,14,ignore,,,location_shop_generic_01_14,8833
location_shop_generic_01,15,ignore,,,location_shop_generic_01_15,8834
location_shop_generic_01,16,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_16,8835
location_shop_generic_01,17,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_17,8836
location_shop_generic_01,18,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_18,8837
location_shop_generic_01,19,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_19,8838
location_shop_generic_01,20,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_20,8840
location_shop_generic_01,21,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_21,8841
location_shop_generic_01,22,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_22,8842
location_shop_generic_01,23,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_23,8843
location_shop_generic_01,24,ignore,,,location_shop_generic_01_24,8844
location_shop_generic_01,25,ignore,,,location_shop_generic_01_25,8845
location_shop_generic_01,26,ignore,,,location_shop_generic_01_26,8846
location_shop_generic_01,27,ignore,,,location_shop_generic_01_27,8847
location_shop_generic_01,28,ignore,,,location_shop_generic_01_28,8848
location_shop_generic_01,29,ignore,,,location_shop_generic_01_29,8849
location_shop_generic_01,30,ignore,,,location_shop_generic_01_30,8851
location_shop_generic_01,31,ignore,,,location_shop_generic_01_31,8852
location_shop_generic_01,32,block,block.minecraft.glass,above_ground,location_shop_generic_01_32,8853
location_shop_generic_01,33,block,block.minecraft.glass,above_ground,location_shop_generic_01_33,8854
location_shop_generic_01,34,block,block.minecraft.glass,above_ground,location_shop_generic_01_34,8855
location_shop_generic_01,35,block,block.minecraft.glass,above_ground,location_shop_generic_01_35,8856
location_shop_generic_01,36,ignore,,,location_shop_generic_01_36,8857
location_shop_generic_01,37,ignore,,,location_shop_generic_01_37,8858
location_shop_generic_01,38,ignore,,,location_shop_generic_01_38,8859
location_shop_generic_01,39,ignore,,,location_shop_generic_01_39,8860
location_shop_generic_01,40,ignore,,,location_shop_generic_01_40,8862
location_shop_generic_01,41,ignore,,,location_shop_generic_01_41,8863
location_shop_generic_01,42,ignore,,,location_shop_generic_01_42,8864
location_shop_generic_01,43,ignore,,,location_shop_generic_01_43,8865
location_shop_generic_01,44,ignore,,,location_shop_generic_01_44,8866
location_shop_generic_01,45,ignore,,,location_shop_generic_01_45,8867
location_shop_generic_01,46,ignore,,,location_shop_generic_01_46,8868
location_shop_generic_01,47,ignore,,,location_shop_generic_01_47,8869
location_shop_generic_01,48,ignore,,,location_shop_generic_01_48,8870
location_shop_generic_01,49,ignore,,,location_shop_generic_01_49,8871
location_shop_generic_01,50,ignore,,,location_shop_generic_01_50,8872
location_shop_generic_01,51,ignore,,,location_shop_generic_01_51,8873
location_shop_generic_01,52,ignore,,,location_shop_generic_01_52,8874
location_shop_generic_01,53,ignore,,,location_shop_generic_01_53,8875
location_shop_generic_01,54,ignore,,,location_shop_generic_01_54,8876
location_shop_generic_01,56,ignore,,,location_shop_generic_01_56,8877
location_shop_generic_01,57,ignore,,,location_shop_generic_01_57,8878
location_shop_generic_01,58,ignore,,,location_shop_generic_01_58,8879
location_shop_generic_01,59,ignore,,,location_shop_generic_01_59,8880
location_shop_generic_01,60,ignore,,,location_shop_generic_01_60,8881
location_shop_generic_01,61,ignore,,,location_shop_generic_01_61,8882
location_shop_generic_01,62,ignore,,,location_shop_generic_01_62,8883
location_shop_generic_01,63,ignore,,,location_shop_generic_01_63,8884
location_shop_generic_01,64,ignore,,,location_shop_generic_01_64,8885
location_shop_generic_01,65,ignore,,,location_shop_generic_01_65,8886
location_shop_generic_01,66,ignore,,,location_shop_generic_01_66,8887
location_shop_generic_01,67,ignore,,,location_shop_generic_01_67,8888
location_shop_generic_01,68,ignore,,,location_shop_generic_01_68,8889
location_shop_generic_01,69,ignore,,,location_shop_generic_01_69,8890
location_shop_generic_01,70,ignore,,,location_shop_generic_01_70,8891
location_shop_generic_01,71,ignore,,,location_shop_generic_01_71,8892
location_shop_generic_01,72,ignore,,,location_shop_generic_01_72,8893
location_shop_generic_01,73,ignore,,,location_shop_generic_01_73,8894
location_shop_generic_01,74,ignore,,,location_shop_generic_01_74,8895
location_shop_generic_01,75,ignore,,,location_shop_generic_01_75,8896
location_shop_generic_01,76,ignore,,,location_shop_generic_01_76,8897
location_shop_generic_01,77,ignore,,,location_shop_generic_01_77,8898
location_shop_generic_01,78,ignore,,,location_shop_generic_01_78,8899
location_shop_generic_01,79,ignore,,,location_shop_generic_01_79,8900
location_shop_generic_01,80,ignore,,,location_shop_generic_01_80,8902
location_shop_generic_01,81,ignore,,,location_shop_generic_01_81,8903
location_shop_generic_01,82,ignore,,,location_shop_generic_01_82,8904
location_shop_generic_01,83,ignore,,,location_shop_generic_01_83,8905
location_shop_generic_01,84,ignore,,,location_shop_generic_01_84,8906
location_shop_generic_01,85,ignore,,,location_shop_generic_01_85,8907
location_shop_generic_01,86,ignore,,,location_shop_generic_01_86,8908
location_shop_generic_01,87,ignore,,,location_shop_generic_01_87,8909
location_shop_generic_01,88,ignore,,,location_shop_generic_01_88,8910
location_shop_generic_01,89,ignore,,,location_shop_generic_01_89,8911
location_shop_generic_01,90,ignore,,,location_shop_generic_01_90,8913
location_shop_generic_01,91,ignore,,,location_shop_generic_01_91,8914
location_shop_generic_01,92,ignore,,,location_shop_generic_01_92,8915
location_shop_generic_01,93,ignore,,,location_shop_generic_01_93,8916
location_shop_generic_01,94,ignore,,,location_shop_generic_01_94,8917
location_shop_generic_01,95,ignore,,,location_shop_generic_01_95,8918
location_shop_generic_01,96,block,block.minecraft.glass,above_ground,location_shop_generic_01_96,8919
location_shop_generic_01,97,block,block.minecraft.glass,above_ground,location_shop_generic_01_97,8920
location_shop_generic_01,98,block,block.minecraft.glass,above_ground,location_shop_generic_01_98,8921
location_shop_generic_01,99,block,block.minecraft.glass,above_ground,location_shop_generic_01_99,8922
location_shop_generic_01,100,block,block.minecraft.glass,above_ground,location_shop_generic_01_100,8814
location_shop_generic_01,101,block,block.minecraft.glass,above_ground,location_shop_generic_01_101,8815
location_shop_generic_01,102,block,block.minecraft.glass,above_ground,location_shop_generic_01_102,8816
location_shop_generic_01,103,block,block.minecraft.glass,above_ground,location_shop_generic_01_103,8817
location_shop_generic_01,104,ignore,,,location_shop_generic_01_104,8818
location_shop_generic_01,105,ignore,,,location_shop_generic_01_105,8819
location_shop_generic_01,106,ignore,,,location_shop_generic_01_106,8820
location_shop_generic_01,107,ignore,,,location_shop_generic_01_107,8821
location_shop_generic_01,108,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_108,8822
location_shop_generic_01,109,block,block.minecraft.stripped_jungle_wood,above_ground,location_shop_generic_01_109,8823
location_shop_generic_01,110,ignore,,,location_shop_generic_01_110,8825
location_shop_generic_01,111,ignore,,,location_shop_generic_01_111,8826
location_shop_generic_01,120,ignore,,,location_shop_generic_01_120,8828
location_shop_generic_01,121,ignore,,,location_shop_generic_01_121,8829
location_shop_generic_01,122,ignore,,,location_shop_generic_01_122,8830
location_shop_generic_01,123,ignore,,,location_shop_generic_01_123,8831
location_shop_greenes_01,0,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_0,8923
location_shop_greenes_01,1,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_1,8924
location_shop_greenes_01,2,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_2,8934
location_shop_greenes_01,3,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_3,8941
location_shop_greenes_01,4,wall,block.minecraft.oak_log,wall,location_shop_greenes_01_4,8951
location_shop_greenes_01,5,wall,block.minecraft.oak_log,wall,location_shop_greenes_01_5,8961
location_shop_greenes_01,6,ignore,,,location_shop_greenes_01_6,8969
location_shop_greenes_01,7,ignore,,,location_shop_greenes_01_7,8980
location_shop_greenes_01,8,wall,block.minecraft.glass,wall,location_shop_greenes_01_8,8991
location_shop_greenes_01,9,wall,block.minecraft.glass,wall,location_shop_greenes_01_9,8992
location_shop_greenes_01,10,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_10,8925
location_shop_greenes_01,11,wall,block.minecraft.mud_bricks,wall,location_shop_greenes_01_11,8926
location_shop_greenes_01,12,wall,block.minecraft.glass,wall,location_shop_greenes_01_12,8927
location_shop_greenes_01,13,wall,block.minecraft.glass,wall,location_shop_greenes_01_13,8928
location_shop_greenes_01,14,wall,block.minecraft.glass,wall,location_shop_greenes_01_14,8929
location_shop_greenes_01,16,wall,block.minecraft.glass,wall,location_shop_greenes_01_16,8930
location_shop_greenes_01,17,wall,block.minecraft.glass,wall,location_shop_greenes_01_17,8931
location_shop_greenes_01,18,wall,block.minecraft.glass,wall,location_shop_greenes_01_18,8932
location_shop_greenes_01,19,wall,block.minecraft.glass,wall,location_shop_greenes_01_19,8933
location_shop_greenes_01,24,block,block.minecraft.stripped_oak_log,above_ground,location_shop_greenes_01_24,8935
location_shop_greenes_01,25,block,block.minecraft.stripped_oak_log,above_ground,location_shop_greenes_01_25,8936
location_shop_greenes_01,26,block,block.minecraft.stripped_oak_log,above_ground,location_shop_greenes_01_26,8937
location_shop_greenes_01,27,block,block.minecraft.stripped_oak_log,above_ground,location_shop_greenes_01_27,8938
location_shop_greenes_01,28,ignore,,,location_shop_greenes_01_28,8939
location_shop_greenes_01,29,ignore,,,location_shop_greenes_01_29,8940
location_shop_greenes_01,30,ignore,,,location_shop_greenes_01_30,8942
location_shop_greenes_01,31,ignore,,,location_shop_greenes_01_31,8943
location_shop_greenes_01,32,ground,block.minecraft.deepslate_tiles,ground,location_shop_greenes_01_32,8944
location_shop_greenes_01,33,ground,block.minecraft.deepslate_tiles,ground,location_shop_greenes_01_33,8945
location_shop_greenes_01,34,ground,block.minecraft.jungle_planks,ground,location_shop_greenes_01_34,8946
location_shop_greenes_01,35,block,block.minecraft.barrel,above_ground,location_shop_greenes_01_35,8947
location_shop_greenes_01,36,block,block.minecraft.barrel,above_ground,location_shop_greenes_01_36,8948
location_shop_greenes_01,37,ignore,,,location_shop_greenes_01_37,8949
location_shop_greenes_01,38,ignore,,,location_shop_greenes_01_38,8950
location_shop_greenes_01,40,ignore,,,location_shop_greenes_01_40,8952
location_shop_greenes_01,41,ignore,,,location_shop_greenes_01_41,8953
location_shop_greenes_01,42,ignore,,,location_shop_greenes_01_42,8954
location_shop_greenes_01,43,ignore,,,location_shop_greenes_01_43,8955
location_shop_greenes_01,44,ignore,,,location_shop_greenes_01_44,8956
location_shop_greenes_01,45,ignore,,,location_shop_greenes_01_45,8957
location_shop_greenes_01,46,ignore,,,location_shop_greenes_01_46,8958
location_shop_greenes_01,48,ignore,,,location_shop_greenes_01_48,8959
location_shop_greenes_01,49,ignore,,,location_shop_greenes_01_49,8960
location_shop_greenes_01,50,ignore,,,location_shop_greenes_01_50,8962
location_shop_greenes_01,51,ignore,,,location_shop_greenes_01_51,8963
location_shop_greenes_01,52,ignore,,,location_shop_greenes_01_52,8964
location_shop_greenes_01,56,ignore,,,location_shop_greenes_01_56,8965
location_shop_greenes_01,57,ignore,,,location_shop_greenes_01_57,8966
location_shop_greenes_01,58,ignore,,,location_shop_greenes_01_58,8967
location_shop_greenes_01,59,ignore,,,location_shop_greenes_01_59,8968
location_shop_greenes_01,60,ignore,,,location_shop_greenes_01_60,8970
location_shop_greenes_01,61,ignore,,,location_shop_greenes_01_61,8971
location_shop_greenes_01,62,ignore,,,location_shop_greenes_01_62,8972
location_shop_greenes_01,63,ignore,,,location_shop_greenes_01_63,8973
location_shop_greenes_01,64,wall,block.minecraft.glass,wall,location_shop_greenes_01_64,8974
location_shop_greenes_01,65,wall,block.minecraft.glass,wall,location_shop_greenes_01_65,8975
location_shop_greenes_01,66,wall,block.minecraft.glass,wall,location_shop_greenes_01_66,8976
location_shop_greenes_01,67,wall,block.minecraft.glass,wall,location_shop_greenes_01_67,8977
location_shop_greenes_01,68,wall,block.minecraft.glass,wall,location_shop_greenes_01_68,8978
location_shop_greenes_01,69,wall,block.minecraft.glass,wall,location_shop_greenes_01_69,8979
location_shop_greenes_01,70,wall,block.minecraft.glass,wall,location_shop_greenes_01_70,8981
location_shop_greenes_01,71,wall,block.minecraft.glass,wall,location_shop_greenes_01_71,8982
location_shop_greenes_01,72,wall,block.minecraft.glass,wall,location_shop_greenes_01_72,8983
location_shop_greenes_01,73,wall,block.minecraft.glass,wall,location_shop_greenes_01_73,8984
location_shop_greenes_01,74,wall,block.minecraft.glass,wall,location_shop_greenes_01_74,8985
location_shop_greenes_01,75,wall,block.minecraft.glass,wall,location_shop_greenes_01_75,8986
location_shop_greenes_01,76,wall,block.minecraft.glass,wall,location_shop_greenes_01_76,8987
location_shop_greenes_01,77,wall,block.minecraft.glass,wall,location_shop_greenes_01_77,8988
location_shop_greenes_01,78,wall,block.minecraft.glass,wall,location_shop_greenes_01_78,8989
location_shop_greenes_01,79,wall,block.minecraft.glass,wall,location_shop_greenes_01_79,8990
location_shop_mall_01,0,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_0,8993
location_shop_mall_01,1,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_1,8994
location_shop_mall_01,2,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_2,9010
location_shop_mall_01,3,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_3,9021
location_shop_mall_01,4,ignore,,,location_shop_mall_01_4,9032
location_shop_mall_01,5,ignore,,,location_shop_mall_01_5,9043
location_shop_mall_01,6,ignore,,,location_shop_mall_01_6,9050
location_shop_mall_01,7,ignore,,,location_shop_mall_01_7,9059
location_shop_mall_01,8,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_8,9068
location_shop_mall_01,9,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_9,9071
location_shop_mall_01,10,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_10,8995
location_shop_mall_01,11,wall,block.minecraft.quartz_block,wall,location_shop_mall_01_11,9001
location_shop_mall_01,12,ignore,,,location_shop_mall_01_12,9002
location_shop_mall_01,13,ignore,,,location_shop_mall_01_13,9003
location_shop_mall_01,14,ignore,,,location_shop_mall_01_14,9004
location_shop_mall_01,15,ignore,,,location_shop_mall_01_15,9005
location_shop_mall_01,16,ignore,,,location_shop_mall_01_16,9006
location_shop_mall_01,17,ignore,,,location_shop_mall_01_17,9007
location_shop_mall_01,18,wall,block.minecraft.iron_bars,wall,location_shop_mall_01_18,9008
location_shop_mall_01,19,wall,block.minecraft.iron_bars,wall,location_shop_mall_01_19,9009
location_shop_mall_01,20,ground,block.minecraft.quartz_bricks,ground,location_shop_mall_01_20,9011
location_shop_mall_01,21,ground,block.minecraft.quartz_bricks,ground,location_shop_mall_01_21,9012
location_shop_mall_01,22,ground,block.minecraft.stone_bricks,ground,location_shop_mall_01_22,9013
location_shop_mall_01,23,ground,block.minecraft.polished_diorite,ground,location_shop_mall_01_23,9014
location_shop_mall_01,24,ignore,,,location_shop_mall_01_24,9015
location_shop_mall_01,25,ignore,,,location_shop_mall_01_25,9016
location_shop_mall_01,26,ignore,,,location_shop_mall_01_26,9017
location_shop_mall_01,27,ignore,,,location_shop_mall_01_27,9018
location_shop_mall_01,28,block,block.minecraft.stone_bricks,above_ground,location_shop_mall_01_28,9019
location_shop_mall_01,29,block,block.minecraft.stone_bricks,above_ground,location_shop_mall_01_29,9020
location_shop_mall_01,30,block,block.minecraft.stone_bricks,above_ground,location_shop_mall_01_30,9022
location_shop_mall_01,31,block,block.minecraft.stone_bricks,above_ground,location_shop_mall_01_31,9023
location_shop_mall_01,32,ignore,,,location_shop_mall_01_32,9024
location_shop_mall_01,33,ignore,,,location_shop_mall_01_33,9025
location_shop_mall_01,34,ignore,,,location_shop_mall_01_34,9026
location_shop_mall_01,35,ignore,,,location_shop_mall_01_35,9027
location_shop_mall_01,36,ignore,,,location_shop_mall_01_36,9028
location_shop_mall_01,37,ignore,,,location_shop_mall_01_37,9029
location_shop_mall_01,38,ignore,,,location_shop_mall_01_38,9030
location_shop_mall_01,39,ignore,,,location_shop_mall_01_39,9031
location_shop_mall_01,40,ignore,,,location_shop_mall_01_40,9033
location_shop_mall_01,41,ignore,,,location_shop_mall_01_41,9034
location_shop_mall_01,42,ignore,,,location_shop_mall_01_42,9035
location_shop_mall_01,43,ignore,,,location_shop_mall_01_43,9036
location_shop_mall_01,44,ignore,,,location_shop_mall_01_44,9037
location_shop_mall_01,45,ignore,,,location_shop_mall_01_45,9038
location_shop_mall_01,46,ignore,,,location_shop_mall_01_46,9039
location_shop_mall_01,47,ignore,,,location_shop_mall_01_47,9040
location_shop_mall_01,48,ignore,,,location_shop_mall_01_48,9041
location_shop_mall_01,49,ignore,,,location_shop_mall_01_49,9042
location_shop_mall_01,50,ignore,,,location_shop_mall_01_50,9044
location_shop_mall_01,51,ignore,,,location_shop_mall_01_51,9045
location_shop_mall_01,56,block,block.minecraft.stone_brick_wall,above_ground,location_shop_mall_01_56,9046
location_shop_mall_01,57,block,block.minecraft.stone_brick_wall,above_ground,location_shop_mall_01_57,9047
location_shop_mall_01,58,ignore,,,location_shop_mall_01_58,9048
location_shop_mall_01,59,ignore,,,location_shop_mall_01_59,9049
location_shop_mall_01,60,ignore,,,location_shop_mall_01_60,9051
location_shop_mall_01,61,ignore,,,location_shop_mall_01_61,9052
location_shop_mall_01,64,ignore,,,location_shop_mall_01_64,9053
location_shop_mall_01,65,ignore,,,location_shop_mall_01_65,9054
location_shop_mall_01,66,ignore,,,location_shop_mall_01_66,9055
location_shop_mall_01,67,ignore,,,location_shop_mall_01_67,9056
location_shop_mall_01,68,ignore,,,location_shop_mall_01_68,9057
location_shop_mall_01,69,ignore,,,location_shop_mall_01_69,9058
location_shop_mall_01,70,ignore,,,location_shop_mall_01_70,9060
location_shop_mall_01,72,ignore,,,location_shop_mall_01_72,9061
location_shop_mall_01,73,ignore,,,location_shop_mall_01_73,9062
location_shop_mall_01,74,ignore,,,location_shop_mall_01_74,9063
location_shop_mall_01,75,ignore,,,location_shop_mall_01_75,9064
location_shop_mall_01,76,ignore,,,location_shop_mall_01_76,9065
location_shop_mall_01,77,ignore,,,location_shop_mall_01_77,9066
location_shop_mall_01,78,ignore,,,location_shop_mall_01_78,9067
location_shop_mall_01,88,ignore,,,location_shop_mall_01_88,9069
location_shop_mall_01,89,ignore,,,location_shop_mall_01_89,9070
location_shop_mall_01,90,ignore,,,location_shop_mall_01_90,9072
location_shop_mall_01,91,ignore,,,location_shop_mall_01_91,9073
location_shop_mall_01,92,ignore,,,location_shop_mall_01_92,9074
location_shop_mall_01,104,ignore,,,location_shop_mall_01_104,8996
location_shop_mall_01,105,ignore,,,location_shop_mall_01_105,8997
location_shop_mall_01,106,ignore,,,location_shop_mall_01_106,8998
location_shop_mall_01,107,ignore,,,location_shop_mall_01_107,8999
location_shop_mall_01,108,ignore,,,location_shop_mall_01_108,9000
location_shop_mall_signs_01,8,ignore,,,location_shop_mall_signs_01_8,9183
location_shop_mall_signs_01,9,ignore,,,location_shop_mall_signs_01_9,9193
location_shop_mall_signs_01,10,ignore,,,location_shop_mall_signs_01_10,9075
location_shop_mall_signs_01,11,ignore,,,location_shop_mall_signs_01_11,9086
location_shop_mall_signs_01,12,ignore,,,location_shop_mall_signs_01_12,9093
location_shop_mall_signs_01,13,ignore,,,location_shop_mall_signs_01_13,9104
location_shop_mall_signs_01,14,ignore,,,location_shop_mall_signs_01_14,9115
location_shop_mall_signs_01,15,ignore,,,location_shop_mall_signs_01_15,9120
location_shop_mall_signs_01,16,ignore,,,location_shop_mall_signs_01_16,9121
location_shop_mall_signs_01,17,ignore,,,location_shop_mall_signs_01_17,9122
location_shop_mall_signs_01,18,ignore,,,location_shop_mall_signs_01_18,9123
location_shop_mall_signs_01,19,ignore,,,location_shop_mall_signs_01_19,9124
location_shop_mall_signs_01,20,ignore,,,location_shop_mall_signs_01_20,9125
location_shop_mall_signs_01,22,ignore,,,location_shop_mall_signs_01_22,9126
location_shop_mall_signs_01,23,ignore,,,location_shop_mall_signs_01_23,9127
location_shop_mall_signs_01,24,ignore,,,location_shop_mall_signs_01_24,9128
location_shop_mall_signs_01,25,ignore,,,location_shop_mall_signs_01_25,9129
location_shop_mall_signs_01,26,ignore,,,location_shop_mall_signs_01_26,9130
location_shop_mall_signs_01,27,ignore,,,location_shop_mall_signs_01_27,9131
location_shop_mall_signs_01,28,ignore,,,location_shop_mall_signs_01_28,9132
location_shop_mall_signs_01,29,ignore,,,location_shop_mall_signs_01_29,9133
location_shop_mall_signs_01,30,ignore,,,location_shop_mall_signs_01_30,9134
location_shop_mall_signs_01,31,ignore,,,location_shop_mall_signs_01_31,9135
location_shop_mall_signs_01,32,ignore,,,location_shop_mall_signs_01_32,9136
location_shop_mall_signs_01,33,ignore,,,location_shop_mall_signs_01_33,9137
location_shop_mall_signs_01,34,ignore,,,location_shop_mall_signs_01_34,9138
location_shop_mall_signs_01,35,ignore,,,location_shop_mall_signs_01_35,9139
location_shop_mall_signs_01,36,ignore,,,location_shop_mall_signs_01_36,9140
location_shop_mall_signs_01,37,ignore,,,location_shop_mall_signs_01_37,9141
location_shop_mall_signs_01,38,ignore,,,location_shop_mall_signs_01_38,9142
location_shop_mall_signs_01,39,ignore,,,location_shop_mall_signs_01_39,9143
location_shop_mall_signs_01,40,ignore,,,location_shop_mall_signs_01_40,9144
location_shop_mall_signs_01,41,ignore,,,location_shop_mall_signs_01_41,9145
location_shop_mall_signs_01,42,ignore,,,location_shop_mall_signs_01_42,9146
location_shop_mall_signs_01,43,ignore,,,location_shop_mall_signs_01_43,9147
location_shop_mall_signs_01,44,ignore,,,location_shop_mall_signs_01_44,9148
location_shop_mall_signs_01,45,ignore,,,location_shop_mall_signs_01_45,9149
location_shop_mall_signs_01,46,ignore,,,location_shop_mall_signs_01_46,9150
location_shop_mall_signs_01,47,ignore,,,location_shop_mall_signs_01_47,9151
location_shop_mall_signs_01,48,ignore,,,location_shop_mall_signs_01_48,9152
location_shop_mall_signs_01,49,ignore,,,location_shop_mall_signs_01_49,9153
location_shop_mall_signs_01,50,ignore,,,location_shop_mall_signs_01_50,9154
location_shop_mall_signs_01,51,ignore,,,location_shop_mall_signs_01_51,9155
location_shop_mall_signs_01,53,ignore,,,location_shop_mall_signs_01_53,9156
location_shop_mall_signs_01,54,ignore,,,location_shop_mall_signs_01_54,9157
location_shop_mall_signs_01,55,ignore,,,location_shop_mall_signs_01_55,9158
location_shop_mall_signs_01,56,ignore,,,location_shop_mall_signs_01_56,9159
location_shop_mall_signs_01,57,ignore,,,location_shop_mall_signs_01_57,9160
location_shop_mall_signs_01,58,ignore,,,location_shop_mall_signs_01_58,9161
location_shop_mall_signs_01,59,ignore,,,location_shop_mall_signs_01_59,9162
location_shop_mall_signs_01,60,ignore,,,location_shop_mall_signs_01_60,9163
location_shop_mall_signs_01,61,ignore,,,location_shop_mall_signs_01_61,9164
location_shop_mall_signs_01,62,ignore,,,location_shop_mall_signs_01_62,9165
location_shop_mall_signs_01,63,ignore,,,location_shop_mall_signs_01_63,9166
location_shop_mall_signs_01,64,ignore,,,location_shop_mall_signs_01_64,9167
location_shop_mall_signs_01,65,ignore,,,location_shop_mall_signs_01_65,9168
location_shop_mall_signs_01,66,ignore,,,location_shop_mall_signs_01_66,9169
location_shop_mall_signs_01,67,ignore,,,location_shop_mall_signs_01_67,9170
location_shop_mall_signs_01,68,ignore,,,location_shop_mall_signs_01_68,9171
location_shop_mall_signs_01,69,ignore,,,location_shop_mall_signs_01_69,9172
location_shop_mall_signs_01,70,ignore,,,location_shop_mall_signs_01_70,9173
location_shop_mall_signs_01,71,ignore,,,location_shop_mall_signs_01_71,9174
location_shop_mall_signs_01,72,ignore,,,location_shop_mall_signs_01_72,9175
location_shop_mall_signs_01,73,ignore,,,location_shop_mall_signs_01_73,9176
location_shop_mall_signs_01,74,ignore,,,location_shop_mall_signs_01_74,9177
location_shop_mall_signs_01,75,ignore,,,location_shop_mall_signs_01_75,9178
location_shop_mall_signs_01,76,ignore,,,location_shop_mall_signs_01_76,9179
location_shop_mall_signs_01,77,ignore,,,location_shop_mall_signs_01_77,9180
location_shop_mall_signs_01,78,ignore,,,location_shop_mall_signs_01_78,9181
location_shop_mall_signs_01,79,ignore,,,location_shop_mall_signs_01_79,9182
location_shop_mall_signs_01,80,ignore,,,location_shop_mall_signs_01_80,9184
location_shop_mall_signs_01,81,ignore,,,location_shop_mall_signs_01_81,9185
location_shop_mall_signs_01,82,ignore,,,location_shop_mall_signs_01_82,9186
location_shop_mall_signs_01,83,ignore,,,location_shop_mall_signs_01_83,9187
location_shop_mall_signs_01,84,ignore,,,location_shop_mall_signs_01_84,9188
location_shop_mall_signs_01,85,ignore,,,location_shop_mall_signs_01_85,9189
location_shop_mall_signs_01,86,ignore,,,location_shop_mall_signs_01_86,9190
location_shop_mall_signs_01,87,ignore,,,location_shop_mall_signs_01_87,9191
location_shop_mall_signs_01,89,ignore,,,location_shop_mall_signs_01_89,9192
location_shop_mall_signs_01,90,ignore,,,location_shop_mall_signs_01_90,9194
location_shop_mall_signs_01,91,ignore,,,location_shop_mall_signs_01_91,9195
location_shop_mall_signs_01,92,ignore,,,location_shop_mall_signs_01_92,9196
location_shop_mall_signs_01,93,ignore,,,location_shop_mall_signs_01_93,9197
location_shop_mall_signs_01,94,ignore,,,location_shop_mall_signs_01_94,9198
location_shop_mall_signs_01,96,ignore,,,location_shop_mall_signs_01_96,9199
location_shop_mall_signs_01,97,ignore,,,location_shop_mall_signs_01_97,9200
location_shop_mall_signs_01,98,ignore,,,location_shop_mall_signs_01_98,9201
location_shop_mall_signs_01,99,ignore,,,location_shop_mall_signs_01_99,9202
location_shop_mall_signs_01,100,ignore,,,location_shop_mall_signs_01_100,9076
location_shop_mall_signs_01,101,ignore,,,location_shop_mall_signs_01_101,9077
location_shop_mall_signs_01,102,ignore,,,location_shop_mall_signs_01_102,9078
location_shop_mall_signs_01,103,ignore,,,location_shop_mall_signs_01_103,9079
location_shop_mall_signs_01,104,ignore,,,location_shop_mall_signs_01_104,9080
location_shop_mall_signs_01,105,ignore,,,location_shop_mall_signs_01_105,9081
location_shop_mall_signs_01,106,ignore,,,location_shop_mall_signs_01_106,9082
location_shop_mall_signs_01,107,ignore,,,location_shop_mall_signs_01_107,9083
location_shop_mall_signs_01,108,ignore,,,location_shop_mall_signs_01_108,9084
location_shop_mall_signs_01,109,ignore,,,location_shop_mall_signs_01_109,9085
location_shop_mall_signs_01,110,ignore,,,location_shop_mall_signs_01_110,9087
location_shop_mall_signs_01,111,ignore,,,location_shop_mall_signs_01_111,9088
location_shop_mall_signs_01,112,ignore,,,location_shop_mall_signs_01_112,9089
location_shop_mall_signs_01,113,ignore,,,location_shop_mall_signs_01_113,9090
location_shop_mall_signs_01,118,ignore,,,location_shop_mall_signs_01_118,9091
location_shop_mall_signs_01,119,ignore,,,location_shop_mall_signs_01_119,9092
location_shop_mall_signs_01,120,ignore,,,location_shop_mall_signs_01_120,9094
